#MPRN: 10005282085
Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
2025-12-09,1.8265,1.703,0.75,0.8655,5.297,5.2825,5.2715,5.287,5.3085,5.285,3.3885,1.533,0.008,0.0075,0.086,0.2445,0.055,0.0515,0.047,0.0495,0.05,0.047,0.0515,0.0515,0.171,0.3165,0.385,1.289,0.962,0.774,0.7775,1.1105,0.7295,0.706,0.753,1.804,0.9715,1.151,1.0585,1.055,1.0515,1.0915,1.117,1.061,1.267,1.016,1.046,1.6225
2025-12-10,1.133,1.303,0.8195,0.911,5.545,5.6135,5.617,5.7315,5.8005,5.738,5.6495,5.3975,0.014,0.009,0.0435,0.28,0.084,0.0535,0.053,0.4485,0.191,0.3145,0.364,0.48,0.3725,0.266,0.124,0.1765,0.431,0.7335,0.6565,0.7305,1.001,1.486,1.93,2.39,1.639,1.0905,1.5755,1.0865,1.059,1.002,0.977,0.916,0.864,0.986,1.0185,0.978
2025-12-11,0.965,0.938,0.925,1.5215,5.5645,5.474,5.4345,5.4195,5.194,1.854,1.8565,1.697,0.012,0.01,0.2955,1.6625,0.9475,0.0535,1.9495,0.8385,0.6145,0.5155,0.408,0.3835,0.2245,0.776,0.419,0.5875,0.6905,0.591,0.8345,0.967,0.9245,0.9715,1.3155,1.831,2.4775,1.011,0.8845,1.1925,1.07,1.0625,0.9085,0.987,1.65,1.054,0.9595,0.9605
2025-12-12,1.0225,1.261,1,1.5785,2.315,2.5615,2.219,2.346,2.263,2.052,2.53,2.2275,0.1145,0.0135,0.405,0.676,0.5535,1.2595,1.0135,1.009,0.1865,0.0465,0.1475,0.593,0.579,0.321,0.156,0.325,0.624,0.751,1.396,1.017,0.9865,1.069,1.1125,1.0885,1.1675,1.051,1.014,1.0925,1.161,1.0755,1.1655,1.0515,1.0565,1.6515,1.1475,1.376
2025-12-13,0.9745,0.81,0.7645,0.9255,4.1145,5.9885,5.8555,5.957,5.6785,6.278,5.6405,5.293,0.0115,0.0085,0.008,0.314,0.445,0.0905,0.174,1.049,0.8565,1.0685,0.466,0.58,0.9685,0.965,0.953,1.103,1.6065,0.971,0.637,0.779,0.777,0.761,0.749,0.84,2.149,2.854,3.3,2.492,1.222,1.071,1.0135,1.3555,1.246,0.9665,1.2535,0.9095
2025-12-14,1.2785,0.8445,0.62,0.9815,5.409,5.847,5.709,5.5545,5.366,5.993,5.3465,4.9805,0.0115,0.0075,0.008,0.0085,0.0085,0.277,0.217,0.28,1.263,0.9685,0.4025,1.0725,1.434,0.5105,0.417,0.628,0.5525,0.4395,0.3895,0.6085,0.575,0.472,0.5585,0.4245,0.5855,0.3925,0.5715,0.7175,1.124,1.635,1.317,1.263,1.4155,0.9285,0.945,1.017
2025-12-15,1.1185,0.8345,0.7015,0.832,3.0185,1.886,2.304,2.156,1.9095,1.896,1.9825,1.4135,0.0085,0.0085,0.139,0.332,0.448,0.2245,1.183,1.038,0.6705,0.3825,0.341,0.3885,0.2215,0.2505,0.414,0.5545,0.65,0.658,1.2685,1.2675,1.1045,0.973,0.9335,1.061,1.0025,1.0965,1.105,1.4415,1.616,1.324,1.412,1.2065,1.3435,3.7005,3.5595,2.089
2025-12-16,1.174,1.059,1.017,1.147,5.704,5.662,5.6525,5.8965,5.7885,5.7005,5.7705,5.5235,0.016,0.008,0.1715,1.1795,2.943,1.639,1.076,1.387,0.66,0.0715,0.465,0.544,0.4985,0.3525,0.202,0.343,0.919,0.906,1.163,1.4725,1.956,1.497,1.3575,1.6495,1.6305,1.602,3.347,1.9585,2.1615,1.749,1.2195,1.499,1.365,1.4175,1.314,1.014
2025-12-17,1.1165,1.0635,1.0585,1.059,5.4445,5.5905,5.5825,5.5725,5.6055,5.6755,5.5475,2.515,0.0115,0.0105,0.337,1.2675,0.7645,0.3475,0.9285,0.932,0.4215,0.4335,0.5195,0.484,0.3595,0.4165,0.7415,0.4235,0.6605,0.6935,0.6635,0.733,1.016,1.4505,1.613,2.193,1.423,1.37,2.513,1.442,1.173,1.1225,1.281,1.2365,1.1775,1.26,1.113,1.431
2025-12-18,1.3255,1.2365,1.2045,1.2545,5.884,5.842,5.8395,5.8875,5.911,5.89,5.8605,5.407,0.0505,0.071,0.7125,0.826,0.501,1.5515,1.7555,1.0185,0.888,0.777,0.8215,0.688,0.9615,1.085,0.6565,0.687,1.271,1.0355,0.998,1.213,1.249,1.3705,1.176,1.681,2.2555,1.47,1.2645,1.8195,1.7655,1.932,1.7125,1.3495,1.8925,2.469,1.651,1.665
2025-12-19,1.4745,1.5825,1.4935,1.34,5.918,6.4475,6.5095,5.2385,2.7815,2.525,2.262,3.153,0.105,0.0395,0.5195,0.568,1.8055,1.7665,2.138,1.992,0.856,0.3735,1.873,1.657,1.2275,1.4255,1.995,1.209,2.4585,2.018,1.806,1.4655,2.0555,3.161,2.1475,1.143,1.4785,2.2215,2.608,2.3835,1.4755,1.296,1.764,1.5675,1.13,1.328,1.065,1.277
2025-12-20,1.0905,1.0365,1.3095,1.203,5.4825,5.6965,5.6165,5.8905,5.819,6.1005,5.832,5.011,0.018,0.015,0.014,0.0145,0.012,0.0945,0.052,0.6145,1.041,0.865,1.001,1.1235,0.7475,0.909,1.21,1.274,2.279,2.5895,1.088,1.16,1.013,0.999,1.015,1.0165,1.09,2.6005,1.173,1.5455,1.5545,1.6285,1.1735,1.278,1.1525,1.144,1.0175,1.2335
2025-12-21,1.7695,2.0315,2.0265,1.4615,3.9025,5.7195,6.024,6.207,7.1845,6.5895,6.1035,4.4635,1.366,1.3565,1.702,0.244,0.2915,1.2455,1.9185,1.1085,0.904,0.559,0.5615,0.4235,0.3705,0.31,0.6865,1.007,0.5885,0.7585,0.7355,0.7995,0.797,0.8255,0.8835,1.185,0.848,1.298,0.886,0.9455,0.821,0.8255,0.81,1.037,0.8445,0.9115,0.9545,0.711
2025-12-22,0.6805,0.688,0.653,1.237,1.9135,1.986,1.906,2.316,2.003,1.9705,1.903,1.537,0.008,0.0095,0.01,0.009,0.007,0.0085,0.008,0.0075,0.009,0.009,0.471,0.5775,0.6215,0.615,0.608,0.5455,0.315,0.4695,0.5315,0.603,0.6495,0.75,0.7345,0.686,0.7355,0.747,0.7905,1.3385,0.9495,0.842,0.797,0.767,0.7555,0.731,1.0385,0.903
2025-12-23,0.9105,0.7815,0.801,0.978,1.92,1.9005,1.8725,1.9135,1.8805,1.9705,1.9365,1.6205,0.012,0.01,0.0105,0.012,0.0115,0.011,0.011,0.008,0.008,0.1945,0.6915,1.5335,2.5125,0.779,0.6735,0.854,0.89,0.7265,0.7635,0.7725,0.7275,0.7275,0.7305,0.711,1.0225,0.818,0.739,0.8415,0.9635,0.877,0.898,0.628,0.6415,0.684,1.0205,0.6975
2025-12-24,0.616,0.627,0.581,0.7725,1.895,1.8975,2.163,2.0655,1.9095,2.0595,2.108,1.664,0.0065,0.005,0.0085,0.011,0.013,0.0135,0.01,0.0155,0.798,0.709,0.496,0.526,0.4905,0.4615,0.5995,0.581,0.658,0.741,0.809,1.0805,1.074,1.0995,1.416,1.0875,1.0925,1.1065,1.0895,1.122,1.111,1.1165,1.128,0.87,1.1905,0.9735,0.8555,0.8125
2025-12-25,0.7145,0.7195,0.706,0.8655,2.2545,2.2285,2.274,2.375,2.245,2.2655,2.2615,1.901,0.006,0.008,0.007,0.0065,0.0075,0.006,0.5125,1.101,0.9095,0.857,0.9055,0.868,0.9305,1.2175,1.101,0.9295,0.957,0.9875,1.2885,1.024,1.0085,1.038,1.0295,1.044,1.03,1.0215,1.047,1.0405,1.035,1.035,1.0385,0.926,0.8885,0.8625,1.2015,0.857
2025-12-26,0.7535,0.822,0.7665,1.3795,2.297,2.363,2.374,2.339,2.2505,2.256,2.266,1.869,0.008,0.008,0.0085,0.01,0.0135,0.0095,0.6005,1.0055,0.892,0.7715,0.7305,0.756,0.713,0.795,0.711,0.816,0.709,0.8255,0.903,0.9345,1.631,1.0985,1.011,1.008,0.98,0.9565,0.956,0.9545,0.9695,0.9725,0.93,0.812,1.0685,0.7805,0.7985,0.7655
2025-12-27,0.706,0.6935,0.679,0.8815,2.133,2.1325,2.225,2.1705,2.107,2.0965,2.081,1.6225,0.1085,0.013,0.013,0.01,0.0105,0.008,0.0095,0.682,0.793,0.7045,0.7325,0.6605,0.567,0.487,0.6245,0.643,0.7345,0.674,0.7845,0.7775,0.924,0.9245,1.544,0.9235,1.056,1.033,1.008,0.9895,0.928,1.3935,0.914,0.8355,0.8085,0.822,0.787,0.746
2025-12-28,0.732,0.7115,0.7065,0.8505,2.1995,2.082,2.1975,2.198,2.166,2.1375,2.1355,1.7355,0.0065,0.0105,0.0065,0.0055,0.008,0.007,0.006,0.8635,0.87,1.2485,0.911,0.685,0.772,0.676,0.7215,0.706,0.5975,0.6645,1.0675,0.8205,0.869,0.98,0.8905,0.8955,0.894,0.9105,1.002,0.9425,0.9905,1.2895,0.878,1.001,0.8815,0.871,0.847,0.8065
2025-12-29,0.7045,0.6865,0.6885,1.1915,2.6035,2.1435,2.3365,2.2225,2.0835,2.0815,2.1055,1.575,0.0095,0.0055,0.008,0.0075,0.0065,0.007,0.008,0.3925,0.9045,0.8375,0.8375,0.803,0.783,0.8365,0.8025,0.813,0.8185,0.8735,0.9255,0.9255,1.619,1.121,1.0015,1.049,1.071,0.946,0.997,0.9755,0.956,0.9775,0.973,0.868,0.92,0.8425,0.819,0.8455
2025-12-30,0.7535,0.733,0.8085,1.2065,2.172,2.1225,2.245,2.2135,2.2215,2.225,2.1265,1.705,0.065,0.046,0.0065,0.0075,0.006,0.005,0.0065,0.769,0.6775,0.432,0.4765,0.535,0.7285,1.1145,0.645,0.73,0.929,1.083,1.05,1.1025,1.6315,1.1655,1.4155,1.848,2.4975,1.333,1.2215,1.69,1.4105,1.315,1.344,1.7105,1.3505,1.3625,2.446,2.797
2025-12-31,1.47,1.1045,0.9625,1.164,5.85,6.6835,6.468,5.051,2.5205,3.383,2.5715,2.0825,0.0855,0.011,0.0085,0.0915,0.405,1.454,1.508,1.8535,2.383,2.043,1.869,1.282,0.408,0.625,0.7505,1.075,1.381,2.1225,2.898,2.72,2.5335,2.056,2.18,1.9255,1.9075,2.37,2.104,1.8255,1.7435,1.806,1.9735,1.7465,1.366,1.1315,1.1295,1.2235
2026-01-01,1.2975,1.3735,1.2305,1.3415,5.8865,6.1875,6.153,6.1725,5.883,6.007,6.1015,5.2805,0.015,0.01,0.056,0.336,1.592,1.689,1.476,1.5215,1.0635,0.7255,1.148,1.153,1.147,1.6495,1.305,1.2535,1.7245,1.26,1.388,1.4025,1.936,2.1415,2.428,2.0185,2.4435,3.173,1.903,1.631,1.767,2.5465,3.2195,1.8525,1.3555,1.2775,1.292,1.3245
2026-01-02,1.698,1.5285,0.915,1.2365,5.763,6.239,6.171,5.96,6.162,6.225,6.083,4.9085,0.042,0.0815,0.043,0.4675,3.6385,2.165,2.0375,1.536,1.084,1.0855,1.758,1.2135,1.176,1.847,1.4645,2.6195,2.3335,2.026,1.9965,2.2165,1.9965,1.8165,1.8775,2.044,2.5,2.1565,1.6685,1.897,2.029,2.283,1.5425,2.0285,1.9885,1.8995,1.3695,1.4875
2026-01-03,1.1965,1.7385,2.465,1.737,2.788,3.195,3.1085,3.544,3.0335,3.6665,2.9705,1.9255,0.386,0.511,0.7245,0.875,1.4825,1.9265,1.754,2.011,0.9525,1.831,1.3985,1.06,1.31,2.9135,1.7925,1.3365,1.7265,1.853,1.749,2.072,2.353,1.8315,2.0085,1.823,2.7995,3.0215,3.539,1.824,2.0655,1.858,2.838,1.682,1.639,1.5655,1.5935,1.7315
2026-01-04,1.8285,1.773,1.3735,1.391,6.508,7.3565,6.6935,7.807,7.453,7.1665,6.6185,5.161,0.2675,0.246,0.2065,0.289,1.8625,1.6875,1.8775,2.4925,0.8795,1.2995,1.292,1.595,1.304,1.399,2.2565,1.304,2.173,1.9435,2.208,1.593,1.9325,2.009,1.946,2.5205,2.756,2.7145,3.8635,1.775,1.894,1.7925,2.8455,3.819,2.5395,1.8745,2.1775,1.6565
2026-01-05,2.0185,3.1755,3.026,2.3895,6.5925,6.7335,6.9235,6.934,7.065,6.7475,6.1645,6.0745,0.629,0.347,1.7485,1.474,5.7905,2.7515,2.4215,1.9335,0.95,3.0435,1.8345,2.2185,1.788,1.321,1.501,1.1765,1.971,2.034,1.591,2.207,2.1935,1.734,1.6505,2.9145,1.673,2.486,3.357,3.0465,2.5205,2.1915,2.144,2.245,1.8825,2.1775,2.4285,2.335
2026-01-06,1.6445,1.288,1.3085,1.3855,6.067,6.365,6.275,6.3765,6.4205,6.617,6.169,5.064,0.0235,0.0225,0.591,0.762,3.5315,2.129,1.6195,1.4715,1.311,0.868,1.065,1.1705,0.8625,1.014,1.445,1.7705,1.595,1.601,1.4075,1.4715,1.409,1.446,1.9205,2.088,2.671,1.3775,2.0405,1.8045,1.973,1.553,1.743,1.5445,1.3585,1.132,0.981,1.234
2026-01-07,1.4005,1.157,0.9225,1.1685,2.3475,2.533,2.4995,2.6335,2.552,2.573,2.352,1.532,0.01,0.01,0.5015,0.7235,1.429,1.58,1.3795,1.3055,0.847,1.0355,0.7195,0.8515,0.6285,1.223,0.5685,1.438,2.3655,1.428,1.031,1.045,1.284,1.2325,1.4195,1.3035,1.25,1.573,1.5565,1.4015,1.287,1.375,1.4915,1.194,1.084,1.1955,1.3865,0.857
2026-01-08,1.09,1.0615,1.166,1.094,5.8165,6.0385,5.867,6.003,5.945,5.816,2.2645,1.4275,0.0155,0.014,0.1285,0.6715,1.495,1.586,1.3685,1.313,1.452,1.3235,1.5265,1.1345,0.941,1.1545,1.293,1.037,1.2295,1.595,1.467,1.408,1.274,1.2875,1.315,2.4155,3.206,1.791,1.5015,1.4545,1.4925,1.9045,1.7645,1.2295,1.21,1.268,1.1905,1.4435
2026-01-09,1.3465,1.0715,1.0565,1.2005,5.327,2.9755,3.4485,2.972,2.6965,2.594,2.623,1.617,0.0105,0.008,1.345,4.4795,4.2915,1.3185,4.4615,4.83,4.477,4.2355,4.26,4.662,4.859,5.3115,2.0575,0.6915,1.177,1.4455,1.542,1.9435,1.3225,1.871,2.5575,2.463,3.294,2.3445,1.873,1.722,1.8995,2.1425,2.2625,1.644,2.383,2.2535,2.5135,1.551
2026-01-10,1.2515,1.0115,1.2045,1.3335,6.127,6.6895,6.4675,6.5145,6.3285,6.3455,7.1755,5.181,3.615,3.6595,3.521,2.3745,2.0275,2.149,1.9695,0.956,0.574,0.5655,0.787,1.1535,0.941,1.228,1.6935,1.3125,1.131,0.96,1.02,1.137,1.086,1.1265,1.1545,1.128,1.928,1.8535,2.552,2.4615,1.4995,1.5075,1.208,1.492,1.276,1.1405,0.99,0.904
2026-01-11,0.8935,0.8885,0.8,1.459,5.628,5.576,5.6095,5.5795,5.5695,5.615,5.5675,4.46,0.0115,0.0095,0.0095,0.009,0.026,0.145,0.073,0.671,1.296,1.1555,0.616,0.5825,0.4035,0.771,0.7065,0.8255,0.6605,1.27,1.1015,1.1475,1.036,0.9575,1.197,1.085,1.08,1.19,1.779,1.239,1.499,1.315,1.2955,1.082,1.0445,1.0305,1.0195,1.015
2026-01-12,0.886,0.816,0.753,1.404,2.2405,2.0955,2.177,2.071,1.9705,2.0305,2.01,1.0975,0.0145,0.013,0.141,0.274,0.069,0.051,0.8475,1.1935,0.86,0.805,0.5815,0.462,0.508,1.4315,1.4315,1.24,1.2315,1.9065,1.297,1.1775,1.078,1.4985,1.1335,1.0845,1.1125,1.231,1.506,1.7405,1.1735,1.188,1.102,1.1285,1.0085,0.979,1.0015,0.878
2026-01-13,0.8525,0.9385,0.809,1.4295,5.5105,5.4325,5.6105,5.481,5.464,4.3925,1.9715,1.51,0.0125,0.0085,0.335,1.249,0.896,0.704,1.216,0.9945,0.1085,0.0525,0.049,0.0475,0.049,0.1865,0.274,0.1615,0.4335,0.983,1.137,1.025,1.045,1.071,1.9315,3.2155,1.9925,1.6295,1.6305,2.0195,1.4835,1.315,1.8885,1.8825,1.4275,1.289,1.176,1.0375
2026-01-14,1.0135,0.8315,0.9535,1.1905,2.6515,3.6775,2.778,2.745,2.478,3.1,2.628,2.203,0.0075,0.031,0.393,1.213,1.365,1.485,1.4945,1.2905,1.133,1.0855,1.1825,1.0075,0.997,0.9375,1.128,1.4855,1.1425,1.128,1.1215,0.8855,1.239,1.204,1.609,1.775,1.959,1.7515,1.2965,1.3235,1.926,1.5535,1.3415,1.06,1.5755,3.3105,1.182,1.2865
2026-01-15,0.991,0.8,0.8025,0.9685,5.811,5.835,5.8255,6.1355,5.7855,5.8165,5.796,4.7145,0.0135,0.012,0.2025,0.666,1.1265,1.424,1.1715,0.8165,0.0485,0.0525,0.052,0.011,0.0075,0.0085,0.0125,0.014,0.3525,1.0395,1.526,1.5645,1.277,1.6065,1.5005,1.7825,2.4615,2.8565,2.505,2.2085,1.854,2.1965,2.368,2.1235,1.966,1.694,1.6435,1.436
2026-01-16,1.0085,1.3765,1.0255,1.1355,6.3755,6.352,6.924,6.4675,6.2955,5.527,2.536,1.829,0.01,0.0165,0.53,0.729,1.7785,1.563,1.278,0.8235,0.3735,0.3215,0.558,0.834,0.683,0.9115,1.0075,0.9645,1.0915,1.0765,1.4525,1.083,1.011,1.4105,1.4005,1.3965,2.2475,2.064,1.4545,1.3435,1.4765,1.361,1.3945,1.986,1.247,1.1945,1.1035,1.087
2026-01-17,0.9495,0.9915,0.9865,1.1575,5.8425,5.825,5.869,6.012,5.89,6.0425,6.083,5.272,0.028,0.0225,0.0265,0.0285,0.026,1.2015,2.156,1.796,1.8665,2.3845,1.393,1.6465,1.031,1,1.0845,0.98,0.7135,0.836,0.9535,0.793,1.4625,1.3055,1.6205,1.6475,1.436,1.533,2.3675,1.488,1.401,1.6455,1.255,1.244,1.301,2.5325,2.102,2.136
2026-01-18,1.0965,1.103,0.838,1.0635,5.7855,5.9385,5.903,6.0065,5.77,5.7725,5.7845,4.5755,0.0115,0.008,0.008,0.0075,0.008,0.01,0.894,1.09,1.0115,0.8485,0.56,0.94,0.657,0.989,0.4085,1.0045,0.447,0.72,0.7045,0.8355,1.088,1.581,1.5225,1.736,1.8915,2.5775,2.002,1.7895,1.577,1.465,1.7775,1.7865,2.014,1.2595,1.169,1.0115
2026-01-19,1.819,0.941,1.0835,1.017,2.2395,2.155,2.2835,2.1865,2.1815,2.17,2.156,0.9105,0.018,0.0165,0.5765,0.643,0.8825,1.206,0.9295,0.741,0.687,0.67,0.9175,0.8535,0.982,0.797,0.7935,0.583,0.8025,0.8165,0.9755,1.054,1.55,1.096,1.1375,1.3205,1.7335,1.683,1.971,1.252,1.154,1.5715,1.415,1.301,1.4495,1.2935,1.329,1.3655
2026-01-20,1.3685,1.176,1.2545,1.7775,6.321,6.9915,6.3665,6.225,6.06,5.862,5.8135,4.887,0.0165,0.011,0.3925,0.673,0.727,1.3295,1.275,1.2125,1.1725,1.09,0.9805,0.788,0.4385,0.412,0.826,0.9235,1.3765,0.9225,1.183,1.031,0.8645,1.1425,1.1115,1.2045,1.819,1.932,1.3635,1.23,1.4005,2.659,2.713,1.5185,1.5275,1.1165,1.122,0.9375
2026-01-21,0.8965,0.7795,0.7715,1.218,5.5645,6.076,6.187,5.77,5.954,5.8765,5.8405,4.62,0.0155,0.0115,0.1215,0.6735,1.6795,1.3555,1.091,1.0055,1.019,1.0895,1.383,1.0115,0.8905,1.31,1.0675,1.336,0.9885,0.878,0.875,0.935,1.0215,0.9575,1.1135,1.5315,2.5385,1.82,1.414,1.7515,1.2905,1.207,1.1305,1.1555,0.9445,0.945,1.339,1.1045
2026-01-22,0.7445,0.686,0.555,0.8965,5.8585,5.9695,6.216,5.942,5.77,5.6495,5.656,4.97,0.0145,0.014,0.072,0.4165,0.3615,0.489,1.1595,0.9685,0.9295,0.934,1.42,0.8695,1.1645,1.9325,2.253,1.0215,0.907,1.019,1.0985,0.998,1.4855,1.223,1.629,1.5615,1.4495,1.589,1.227,1.6805,1.28,1.4015,1.278,1.2765,1.664,1.607,1.0185,0.8935
2026-01-23,0.743,0.6745,0.6705,0.965,5.938,6.116,6.275,5.8405,6.186,5.905,5.73,4.846,0.012,0.0545,0.139,0.6995,2.0535,1.1505,1.019,1.073,1.015,0.963,0.864,0.7795,0.802,0.8265,0.8945,0.7785,0.6225,1.08,1.3905,1.527,1.1745,1.1635,1.077,1.054,1.0565,1.1485,0.984,1.0895,1.0275,0.972,0.9845,0.9375,1.143,0.881,0.9985,0.9975
2026-01-24,1.217,1.1995,0.813,1.234,2.11,2.084,2.2225,2.131,2.0335,2.0195,2.067,0.9485,0.0065,0.0075,0.0075,0.009,0.0445,0.1745,0.463,1.2715,1.1105,1.151,1.068,0.908,1.0385,0.8365,1.257,1.2865,0.8475,0.832,0.8405,0.949,1.063,1.0485,1.275,1.1915,1.2735,0.983,0.986,1.1755,1.1745,1.189,1.4035,0.955,0.8695,0.875,0.874,0.722
2026-01-25,0.729,0.669,0.6085,1,5.7325,5.701,5.6285,5.645,5.659,5.638,5.5685,4.9295,0.011,0.007,0.008,0.0095,0.0105,0.2135,0.5965,0.9955,0.8115,0.668,0.518,0.8855,1.3375,1.9305,1.3035,1.252,1.161,0.8885,0.94,0.9555,1.033,1.076,1.062,1.144,2.68,2.6295,1.284,1.118,1.032,1.201,1.1375,0.9955,0.9915,0.8685,1.109,1.0345
2026-01-26,0.941,0.8885,1.091,1.0025,2.06,1.9865,2.1165,2.023,1.95,1.998,2.0115,1.5275,0.0075,0.0075,0.038,0.266,0.05,0.0465,0.691,1.1045,1.078,0.993,1.3235,0.776,1.163,0.788,0.8865,1.166,1.325,1.117,1.016,0.983,1.1215,1.1255,1.3965,1.372,2.696,1.0865,1.069,1.047,0.9845,1.3015,1.147,1.049,1.0425,0.918,0.9965,0.91
2026-01-27,1.2825,0.774,0.647,0.9225,5.732,5.7995,5.8905,5.819,5.8615,5.7625,5.7625,4.9925,0.011,0.0095,0.1695,0.5285,0.275,1.281,1.7245,0.746,0.7305,0.989,0.387,0.7715,0.898,0.765,0.8345,0.857,1.038,1.0705,1.333,1.1335,1.3755,1.3725,1.1275,1.1485,1.95,2.6295,1.1955,1.2755,1.1785,1.169,1.173,1.1145,1.062,1.028,1.085,1.3495
2026-01-28,1.265,1.132,1.292,1.0675,5.852,5.885,5.9595,5.9635,5.8705,4.2315,2.1735,1.1545,0.007,0.007,0.1875,0.7005,0.4715,1.702,0.8625,0.5895,0.3595,0.6405,0.5765,0.2115,0.0855,0.374,0.078,0.071,0.49,0.727,0.6945,0.778,1.0115,1.8965,2.0685,1.6235,2.0935,1.3805,1.5365,1.613,1.2205,1.3275,1.4655,1.013,1.06,1.042,0.917,0.9675
2026-01-29,0.9175,0.998,0.7505,1.0015,5.609,5.589,5.5565,5.68,5.59,5.57,5.5605,4.646,0.0295,0.028,0.1845,0.869,1.3065,0.8035,1.023,1.0295,1.121,1.0195,1.001,0.944,1.294,1.0005,1.2055,1.985,1.5385,1.217,1.6225,1.511,1.1645,1.677,1.921,2.2545,1.4505,1.4975,1.2055,1.189,1.1455,1.224,1.1685,1.1235,1.2475,1.3395,0.9705,2.327
2026-01-30,2.6085,0.84,0.8215,1.017,3.648,5.639,5.8135,5.5635,5.683,5.5795,5.5915,4.7605,0.0315,0.0235,0.067,0.5215,1.285,0.0835,0.8415,0.7065,0.6595,0.5565,0.353,0.52,1.051,0.152,1.032,0.7895,0.8015,1.025,0.999,0.9095,0.817,1.3355,1.2415,1.8045,2.0575,2.483,1.5395,1.1645,1.311,1.236,1.3485,1.0355,1.04,1.2875,1.305,1.2525
2026-01-31,1.5365,0.8695,0.6635,0.974,2.075,2.1,2.124,2.1435,2.0875,2.0645,2.076,1.5355,0.0325,0.0335,0.034,0.032,0.045,0.083,0.387,1.116,1.577,1.1255,0.921,0.7685,0.2525,0.425,0.839,0.5125,0.737,1.223,1.0885,0.974,1.001,1.015,1.168,1.7335,1.865,1.7175,1.436,1.2765,1.6065,1.7335,1.8655,1.052,1.0645,0.902,1.004,0.8585
2026-02-01,0.8415,0.7875,0.8175,1.1565,5.933,6.3305,6.8105,6.015,5.7445,5.7965,5.802,4.793,0.039,0.0395,0.039,0.038,0.0355,0.0355,1.003,1.1765,1.0105,1.1305,0.9125,1.5665,1.1,0.91,0.147,0.043,0.0625,0.035,0.0375,0.684,1.3355,1.613,2.387,2.372,2.342,1.96,2.168,1.9275,1.69,1.6205,2.4995,1.5175,1.483,1.3585,1.372,1.653
2026-02-02,1.183,1.1105,1.09,1.357,5.496,6.9715,6.5365,6.318,6.128,6.0235,6.1275,5.0505,0.0115,0.009,0.0085,0.0085,0.009,0.009,0.114,1.1385,1.517,1.546,1.0975,1.081,2.089,1.1555,1.6085,0.985,1.076,0.969,0.9605,0.9785,1.018,1.0885,1.12,1.3345,2.7895,2.128,1.8865,1.279,1.3225,1.238,1.2925,1.2055,1.0715,0.9835,1.024,1.419
2026-02-03,0.9345,0.868,0.946,1.409,5.7305,5.782,5.669,5.8095,5.7775,5.6965,5.729,4.8665,0.015,0.008,0.0775,0.5975,1.4815,1.1965,1.057,0.9595,1.3785,1.0645,1.0475,1.0005,0.9265,0.8255,0.985,1.0725,0.9145,1.272,1.0505,1.5035,1.474,1.676,1.2885,2.7715,1.76,1.865,1.89,1.59,2.156,1.9385,1.3095,1.1045,0.934,1.0845,1.0305,0.9565
2026-02-04,0.9425,0.885,0.8455,1.129,5.974,5.895,6.075,5.93,3.781,2.21,2.1975,1.437,0.105,0.28,0.3355,0.675,1.5065,1.666,1.7445,1.6365,1.755,1.5535,1.737,1.5095,1.468,1.274,1.4905,1.5185,0.7025,1.0215,0.9305,1.14,0.99,1.346,1.6455,2.355,2.5595,2.169,1.1775,1.2505,1.2745,1.715,1.281,1.134,1.1425,0.963,1.323,1.33
2026-02-05,0.9265,0.8515,0.7585,1.208,2.3775,2.735,2.637,2.472,2.118,2.1685,2.082,1.081,0.03,0.009,0.2065,0.623,0.058,1.0055,1.097,1.1645,1.185,1.135,1.009,0.969,0.9465,0.97,0.993,1.5025,1.1705,1.012,1.3315,1.1805,1.133,1.1135,1.0995,1.629,2.223,1.7275,2.0295,1.1835,1.748,2.062,1.4475,1.3225,1.2,1.0915,0.859,0.985
2026-02-06,0.926,1.06,1.312,1.543,5.688,5.7455,2.23,2.231,2.2525,2.3665,2.245,1.4955,0.0085,0.009,0.1405,0.553,0.061,1.138,1.3515,1.309,1.4355,1.5475,3.036,1.2175,0.9955,0.9405,1.0415,1.2345,1.5695,1.5,1.683,1.1145,1.205,1.1955,1.67,1.852,2.037,2.398,1.3435,1.102,1.3615,1.918,1.464,1.0255,1.076,1.1745,0.791,0.6845
2026-02-07,0.704,0.9205,0.668,1.1885,5.671,6.022,5.768,5.6285,5.5435,5.5555,5.632,4.6005,0.013,0.0105,0.007,0.008,0.007,0.028,0.0105,0.113,0.795,0.7295,0.5745,0.654,1.6485,2.43,1.691,1.2065,1.3595,1.805,1.4095,0.8555,0.921,1.0105,0.9945,1.095,1.0755,1.0105,1.2085,1.311,1.433,1.1115,1.0195,1.047,1.372,0.9935,1.426,1.289
